Bus_ID,From,To,Distance_km,Traffic_Density,Is_Peak_Hour,Weather,Stops,Speed,Actual_Travel_Time,Is_Late,Is_Fastest_Route
SRT-B-1048,Rander,Godadara,36.32,5,0,Cloudy,5,49.76,43.8,0,1
SRT-B-1049,Udhna,Katargam,24.69,3,0,Rainy,7,39.27,37.73,0,0
SRT-B-1050,Pandesara,Vesu,44.22,8,1,Sunny,4,16.86,157.36,1,0
SRT-B-1051,Varachha,Vesu,41.06,6,1,Foggy,4,18.43,133.7,1,0
SRT-B-1052,Piplod,Adajan,11.57,3,1,Foggy,3,15.04,46.14,1,0
SRT-B-1053,Piplod,Chikuwadi,49.15,9,0,Foggy,3,27.12,108.75,1,0
SRT-B-1054,Varachha,Godadara,35.08,4,0,Cloudy,3,45.29,46.47,0,1
SRT-B-1055,Rander,Adajan,27.71,1,1,Rainy,3,17.35,95.81,1,0
SRT-B-1056,Vesu,Adajan,6.23,1,1,Sunny,6,25.61,14.6,1,0
SRT-B-1057,Piplod,Rander,48.73,7,1,Rainy,3,25.87,113.0,1,0
SRT-B-1058,Rander,Pandesara,33.63,4,0,Foggy,8,25.84,78.09,0,0
SRT-B-1059,Adajan,Vesu,48.29,2,0,Foggy,1,25.93,111.72,0,0
SRT-B-1060,Rander,Piplod,45.52,3,1,Foggy,6,38.28,71.35,1,0
SRT-B-1061,Rander,Vesu,4.79,8,1,Cloudy,9,24.38,11.79,1,0
SRT-B-1062,Katargam,Piplod,45.86,2,1,Sunny,6,37.02,74.32,1,0
SRT-B-1063,Rander,Rander,22.32,5,0,Foggy,5,46.67,28.7,0,1
SRT-B-1064,Vesu,Piplod,33.08,1,0,Cloudy,4,48.22,41.16,0,1
SRT-B-1065,Katargam,Godadara,45.87,8,1,Cloudy,2,19.89,138.34,1,0
SRT-B-1066,Piplod,Chikuwadi,6.62,4,1,Rainy,8,20.77,19.12,1,0
SRT-B-1067,Adajan,Adajan,39.44,3,1,Cloudy,4,34.58,68.43,1,0
SRT-B-1068,Katargam,Varachha,4.53,4,1,Sunny,9,14.04,19.36,1,0
SRT-B-1069,Godadara,Piplod,8.06,4,0,Rainy,5,35.71,13.54,0,0
SRT-B-1070,Godadara,Adajan,13.16,6,0,Foggy,8,52.81,14.95,0,1
SRT-B-1071,Pandesara,Piplod,32.34,2,1,Foggy,4,29.64,65.47,1,0
SRT-B-1072,Adajan,Godadara,40.89,2,1,Sunny,1,25.85,94.91,1,0
SRT-B-1073,Adajan,Udhna,34.55,7,0,Cloudy,1,35.52,58.36,0,0
SRT-B-1074,Udhna,Varachha,25.13,3,0,Cloudy,9,45.4,33.21,0,1
SRT-B-1075,Pandesara,Rander,11.16,6,0,Rainy,2,40.93,16.36,0,1
SRT-B-1076,Pandesara,Udhna,15.46,6,1,Rainy,8,34.55,26.85,1,0
SRT-B-1077,Varachha,Udhna,42.19,2,1,Cloudy,6,27.35,92.56,1,0
SRT-B-1078,Varachha,Vesu,5.57,4,1,Sunny,5,15.69,21.3,1,0
SRT-B-1079,Katargam,Rander,18.53,5,0,Cloudy,6,41.59,26.73,0,1
SRT-B-1080,Katargam,Adajan,9.14,6,1,Cloudy,7,31.21,17.57,1,0
SRT-B-1081,Godadara,Chikuwadi,47.63,7,1,Sunny,3,27.12,105.37,1,0
SRT-B-1082,Chikuwadi,Godadara,33.02,6,0,Rainy,6,54.12,36.6,0,1
SRT-B-1083,Katargam,Katargam,2.59,8,1,Cloudy,6,14.78,10.52,1,0
SRT-B-1084,Godadara,Chikuwadi,32.75,7,1,Rainy,4,25.47,77.14,1,0
SRT-B-1085,Adajan,Chikuwadi,2.79,3,0,Foggy,6,51.76,3.23,0,1
SRT-B-1086,Adajan,Piplod,12.18,9,0,Foggy,4,19.53,37.42,1,0
SRT-B-1087,Chikuwadi,Adajan,20.13,6,0,Rainy,6,54.13,22.31,0,1
SRT-B-1088,Piplod,Vesu,3.71,4,0,Cloudy,6,30.9,7.2,0,0
SRT-B-1089,Piplod,Udhna,15.35,9,0,Cloudy,5,13.16,69.99,1,0
SRT-B-1090,Varachha,Udhna,3.04,5,0,Cloudy,2,44.14,4.13,0,1
SRT-B-1091,Udhna,Katargam,3.97,8,1,Foggy,9,14.47,16.46,1,0
SRT-B-1092,Chikuwadi,Katargam,5.34,7,1,Sunny,6,30.92,10.36,1,0
SRT-B-1093,Adajan,Adajan,30.18,9,0,Rainy,3,12.23,148.02,1,0
SRT-B-1094,Vesu,Rander,25.71,4,0,Foggy,2,45.06,34.24,0,1
SRT-B-1095,Rander,Piplod,36.0,7,0,Rainy,1,57.67,37.46,0,1
SRT-B-1096,Rander,Piplod,27.48,3,0,Rainy,9,58.67,28.1,0,1
SRT-B-1097,Adajan,Udhna,38.42,2,1,Foggy,8,38.54,59.82,1,0
SRT-B-1098,Adajan,Rander,41.94,7,1,Cloudy,1,14.27,176.33,1,0
SRT-B-1099,Adajan,Varachha,40.93,6,0,Sunny,9,49.07,50.05,0,1
SRT-B-1100,Rander,Godadara,48.34,2,0,Foggy,7,32.81,88.4,0,0
SRT-B-1101,Katargam,Udhna,45.45,6,1,Sunny,4,29.14,93.58,1,0
SRT-B-1102,Varachha,Adajan,48.55,1,1,Cloudy,4,14.04,207.48,1,0
SRT-B-1103,Vesu,Vesu,35.03,6,0,Sunny,6,40.88,51.41,0,1
SRT-B-1104,Piplod,Piplod,42.21,7,1,Foggy,8,30.72,82.44,1,0
SRT-B-1105,Katargam,Katargam,18.38,9,1,Rainy,7,12.52,88.11,1,0
SRT-B-1106,Godadara,Godadara,20.76,8,0,Sunny,3,15.55,80.1,1,0
SRT-B-1107,Katargam,Varachha,34.11,4,0,Cloudy,6,23.15,88.41,0,0
SRT-B-1108,Vesu,Udhna,7.17,9,1,Foggy,7,8.66,49.67,1,0
SRT-B-1109,Adajan,Chikuwadi,14.46,7,1,Cloudy,9,27.93,31.07,1,0
SRT-B-1110,Vesu,Rander,11.9,4,1,Sunny,9,28.9,24.71,1,0
SRT-B-1111,Varachha,Adajan,8.11,5,1,Cloudy,5,16.22,30.01,1,0
SRT-B-1112,Godadara,Adajan,26.97,7,1,Sunny,9,26.32,61.47,1,0
SRT-B-1113,Katargam,Pandesara,27.14,7,0,Cloudy,8,53.8,30.27,0,1
SRT-B-1114,Pandesara,Pandesara,49.89,7,1,Sunny,6,19.84,150.91,1,0
SRT-B-1115,Udhna,Chikuwadi,29.09,8,0,Foggy,5,22.81,76.53,1,0
SRT-B-1116,Godadara,Pandesara,27.51,6,1,Cloudy,1,41.11,40.16,1,1
SRT-B-1117,Vesu,Vesu,48.89,1,0,Sunny,7,35.18,83.39,0,0
SRT-B-1118,Godadara,Piplod,25.27,8,0,Rainy,3,33.28,45.56,1,0
SRT-B-1119,Vesu,Pandesara,49.43,6,0,Sunny,8,34.31,86.45,0,0
SRT-B-1120,Godadara,Pandesara,21.78,4,0,Rainy,4,43.09,30.32,0,1
SRT-B-1121,Pandesara,Adajan,5.77,7,0,Rainy,2,30.95,11.19,0,0
SRT-B-1122,Udhna,Udhna,12.87,6,1,Rainy,1,20.09,38.44,1,0
SRT-B-1123,Katargam,Varachha,23.05,5,0,Sunny,4,47.0,29.43,0,1
SRT-B-1124,Adajan,Udhna,48.04,4,0,Rainy,6,25.97,110.99,0,0
SRT-B-1125,Godadara,Adajan,13.86,9,0,Rainy,2,21.79,38.16,1,0
SRT-B-1126,Rander,Vesu,17.07,6,0,Foggy,8,47.11,21.74,0,1
SRT-B-1127,Adajan,Chikuwadi,47.5,1,0,Foggy,2,36.7,77.65,0,0
SRT-B-1128,Varachha,Godadara,15.64,1,1,Foggy,2,25.52,36.77,1,0
SRT-B-1129,Varachha,Chikuwadi,7.15,5,0,Rainy,6,31.74,13.52,0,0
SRT-B-1130,Godadara,Rander,14.73,6,1,Sunny,2,29.65,29.8,1,0
SRT-B-1131,Rander,Varachha,2.74,5,0,Rainy,5,31.2,5.27,0,0
SRT-B-1132,Katargam,Udhna,33.19,7,0,Rainy,2,28.0,71.13,0,0
SRT-B-1133,Adajan,Chikuwadi,43.9,4,1,Sunny,6,28.42,92.68,1,0
SRT-B-1134,Pandesara,Godadara,16.89,7,1,Rainy,9,19.9,50.92,1,0
SRT-B-1135,Vesu,Godadara,7.18,8,1,Foggy,5,15.23,28.28,1,0
SRT-B-1136,Adajan,Udhna,16.09,1,0,Cloudy,1,24.54,39.33,0,0
SRT-B-1137,Udhna,Katargam,20.23,9,1,Cloudy,6,12.61,96.22,1,0
SRT-B-1138,Vesu,Piplod,5.78,5,1,Cloudy,8,35.26,9.84,1,0
SRT-B-1139,Rander,Piplod,33.16,1,0,Cloudy,3,45.42,43.8,0,1
SRT-B-1140,Katargam,Pandesara,4.58,7,1,Sunny,4,22.49,12.22,1,0
SRT-B-1141,Chikuwadi,Piplod,36.23,8,0,Foggy,4,12.74,170.59,1,0
SRT-B-1142,Piplod,Godadara,23.16,7,0,Sunny,6,23.75,58.51,0,0
SRT-B-1143,Piplod,Udhna,4.59,1,0,Sunny,5,25.08,10.98,0,0
SRT-B-1144,Vesu,Adajan,6.66,9,1,Cloudy,6,17.79,22.46,1,0
SRT-B-1145,Piplod,Adajan,7.09,3,0,Rainy,3,50.94,8.35,0,1
SRT-B-1146,Katargam,Katargam,14.47,4,1,Rainy,6,39.64,21.9,1,0
SRT-B-1147,Pandesara,Adajan,41.05,4,0,Cloudy,3,24.72,99.64,0,0
SRT-B-1148,Chikuwadi,Varachha,26.61,3,0,Cloudy,2,53.45,29.87,0,1
SRT-B-1149,Pandesara,Pandesara,6.54,5,1,Rainy,5,16.41,23.91,1,0
SRT-B-1150,Rander,Udhna,23.2,7,1,Foggy,4,16.75,83.08,1,0
SRT-B-1151,Pandesara,Chikuwadi,17.44,6,1,Sunny,9,35.88,29.16,1,0
SRT-B-1152,Godadara,Godadara,10.19,1,1,Sunny,6,18.15,33.69,1,0
SRT-B-1153,Pandesara,Piplod,44.35,6,0,Sunny,9,20.96,126.99,0,0
SRT-B-1154,Chikuwadi,Godadara,11.5,1,1,Sunny,8,22.19,31.09,1,0
SRT-B-1155,Godadara,Vesu,7.23,7,1,Sunny,8,29.9,14.51,1,0
SRT-B-1156,Vesu,Varachha,23.54,5,1,Rainy,9,37.59,37.58,1,0
SRT-B-1157,Katargam,Adajan,36.91,1,0,Rainy,1,23.6,93.85,0,0
SRT-B-1158,Varachha,Adajan,28.4,2,0,Cloudy,8,56.95,29.92,0,1
SRT-B-1159,Rander,Katargam,44.06,4,0,Foggy,6,56.77,46.57,0,1
SRT-B-1160,Godadara,Pandesara,49.26,6,1,Sunny,2,17.53,168.58,1,0
SRT-B-1161,Udhna,Rander,17.36,3,0,Cloudy,5,20.4,51.06,0,0
SRT-B-1162,Piplod,Vesu,44.41,2,0,Sunny,8,40.41,65.94,0,1
SRT-B-1163,Piplod,Adajan,20.41,1,1,Sunny,3,27.7,44.21,1,0
SRT-B-1164,Rander,Vesu,3.29,1,0,Sunny,4,59.46,3.32,0,1
SRT-B-1165,Adajan,Varachha,38.37,9,0,Foggy,7,33.59,68.54,1,0
SRT-B-1166,Chikuwadi,Godadara,41.62,2,1,Foggy,7,39.32,63.52,1,0
SRT-B-1167,Katargam,Udhna,11.47,6,1,Cloudy,1,15.54,44.29,1,0
SRT-B-1168,Adajan,Rander,35.09,6,0,Rainy,1,51.08,41.22,0,1
SRT-B-1169,Udhna,Godadara,48.49,4,0,Foggy,6,43.19,67.36,0,1
SRT-B-1170,Godadara,Pandesara,5.22,7,0,Foggy,6,32.52,9.63,0,0
SRT-B-1171,Pandesara,Vesu,9.18,6,1,Rainy,5,26.32,20.93,1,0
SRT-B-1172,Vesu,Chikuwadi,20.24,9,0,Cloudy,7,25.89,46.9,1,0
SRT-B-1173,Katargam,Piplod,20.1,7,1,Rainy,3,38.7,31.16,1,0
SRT-B-1174,Chikuwadi,Vesu,8.03,2,1,Rainy,1,20.49,23.52,1,0
SRT-B-1175,Rander,Katargam,10.9,4,1,Sunny,4,23.98,27.27,1,0
SRT-B-1176,Godadara,Pandesara,33.77,8,0,Cloudy,9,13.11,154.5,1,0
SRT-B-1177,Udhna,Katargam,43.05,4,1,Rainy,9,15.43,167.41,1,0
SRT-B-1178,Piplod,Katargam,14.37,1,1,Foggy,5,41.51,20.77,1,1
SRT-B-1179,Chikuwadi,Pandesara,25.79,7,1,Sunny,7,19.95,77.55,1,0
SRT-B-1180,Udhna,Chikuwadi,21.58,1,1,Foggy,6,29.78,43.47,1,0
SRT-B-1181,Udhna,Pandesara,32.73,7,1,Foggy,5,23.05,85.2,1,0
SRT-B-1182,Adajan,Udhna,41.44,5,0,Foggy,8,30.39,81.81,0,0
SRT-B-1183,Katargam,Rander,48.79,2,0,Cloudy,9,56.2,52.09,0,1
SRT-B-1184,Rander,Vesu,8.95,3,0,Foggy,9,25.79,20.82,0,0
SRT-B-1185,Udhna,Udhna,4.71,5,1,Foggy,2,21.87,12.92,1,0
SRT-B-1186,Udhna,Udhna,20.82,3,0,Rainy,4,28.4,43.98,0,0
SRT-B-1187,Udhna,Rander,15.72,8,1,Sunny,8,17.12,55.08,1,0
SRT-B-1188,Adajan,Vesu,44.56,5,1,Cloudy,7,15.27,175.08,1,0
SRT-B-1189,Katargam,Piplod,39.5,1,1,Foggy,1,39.5,60.01,1,0
SRT-B-1190,Katargam,Rander,38.09,4,1,Cloudy,8,16.9,135.2,1,0
SRT-B-1191,Pandesara,Varachha,19.27,3,0,Foggy,9,41.82,27.65,0,1
SRT-B-1192,Udhna,Udhna,19.25,4,1,Rainy,6,23.08,50.04,1,0
SRT-B-1193,Udhna,Udhna,26.18,9,0,Rainy,6,34.07,46.1,1,0
SRT-B-1194,Chikuwadi,Varachha,44.09,8,0,Cloudy,5,28.71,92.15,1,0
SRT-B-1195,Pandesara,Varachha,41.42,6,0,Cloudy,5,41.05,60.54,0,1
SRT-B-1196,Chikuwadi,Pandesara,30.62,4,1,Foggy,4,19.65,93.48,1,0
SRT-B-1197,Chikuwadi,Pandesara,24.2,9,0,Sunny,7,16.93,85.74,1,0
SRT-B-1198,Katargam,Rander,16.69,3,1,Sunny,3,20.23,49.5,1,0
SRT-B-1199,Udhna,Vesu,45.93,8,0,Rainy,8,14.62,188.52,1,0
SRT-B-1200,Varachha,Rander,44.11,2,0,Foggy,5,24.16,109.53,0,0
SRT-B-1201,Pandesara,Piplod,12.72,1,1,Rainy,3,38.74,19.7,1,0
SRT-B-1202,Pandesara,Varachha,6.85,2,1,Cloudy,2,17.59,23.36,1,0
SRT-B-1203,Chikuwadi,Varachha,7.61,4,0,Foggy,2,31.33,14.57,0,0
SRT-B-1204,Udhna,Rander,2.84,5,1,Sunny,8,17.72,9.62,1,0
SRT-B-1205,Vesu,Udhna,46.88,9,1,Foggy,7,19.47,144.46,1,0
SRT-B-1206,Adajan,Adajan,19.36,3,1,Cloudy,3,25.44,45.66,1,0
SRT-B-1207,Katargam,Godadara,13.82,2,0,Foggy,6,44.89,18.47,0,1
SRT-B-1208,Vesu,Adajan,9.77,3,0,Foggy,4,46.03,12.74,0,1
SRT-B-1209,Udhna,Piplod,17.22,5,0,Foggy,6,39.04,26.46,0,0
SRT-B-1210,Vesu,Pandesara,45.63,2,0,Sunny,4,38.24,71.59,0,0
SRT-B-1211,Udhna,Chikuwadi,44.45,5,0,Foggy,6,58.08,45.92,0,1
SRT-B-1212,Udhna,Godadara,24.32,2,1,Cloudy,4,29.12,50.12,1,0
SRT-B-1213,Chikuwadi,Vesu,47.46,9,1,Cloudy,9,8.82,322.72,1,0
SRT-B-1214,Chikuwadi,Chikuwadi,17.21,7,0,Rainy,5,55.92,18.47,0,1
SRT-B-1215,Godadara,Piplod,23.62,1,0,Foggy,6,36.87,38.44,0,0
SRT-B-1216,Pandesara,Chikuwadi,14.69,9,1,Foggy,6,21.37,41.25,1,0
SRT-B-1217,Udhna,Udhna,7.81,8,1,Sunny,6,19.47,24.07,1,0
SRT-B-1218,Adajan,Piplod,33.35,3,1,Sunny,2,26.52,75.46,1,0
SRT-B-1219,Katargam,Rander,11.67,4,0,Foggy,5,35.15,19.92,0,0
SRT-B-1220,Vesu,Godadara,18.85,3,1,Cloudy,8,19.51,57.96,1,0
SRT-B-1221,Piplod,Rander,12.48,3,0,Sunny,2,25.5,29.36,0,0
SRT-B-1222,Katargam,Chikuwadi,14.11,8,0,Rainy,4,35.39,23.92,1,0
SRT-B-1223,Varachha,Adajan,19.85,5,0,Sunny,6,49.05,24.28,0,1
SRT-B-1224,Rander,Godadara,14.0,4,0,Rainy,6,58.54,14.35,0,1
SRT-B-1225,Udhna,Udhna,22.73,6,1,Cloudy,5,41.23,33.07,1,1
SRT-B-1226,Katargam,Udhna,32.47,8,1,Foggy,2,9.78,199.11,1,0
SRT-B-1227,Adajan,Chikuwadi,11.05,2,1,Sunny,2,17.28,38.36,1,0
SRT-B-1228,Vesu,Rander,28.86,3,1,Rainy,1,16.22,106.76,1,0
SRT-B-1229,Chikuwadi,Chikuwadi,7.72,7,0,Cloudy,6,37.64,12.31,0,0
SRT-B-1230,Adajan,Piplod,25.35,1,0,Cloudy,4,58.19,26.14,0,1
SRT-B-1231,Rander,Vesu,28.03,7,1,Foggy,9,29.32,57.36,1,0
SRT-B-1232,Godadara,Piplod,40.84,6,1,Sunny,6,15.48,158.25,1,0
SRT-B-1233,Chikuwadi,Vesu,30.8,2,1,Rainy,5,26.59,69.49,1,0
SRT-B-1234,Piplod,Varachha,16.51,1,1,Foggy,6,25.97,38.15,1,0
SRT-B-1235,Godadara,Katargam,10.99,7,1,Sunny,5,36.89,17.88,1,0
SRT-B-1236,Varachha,Katargam,11.04,5,1,Cloudy,1,17.4,38.06,1,0
SRT-B-1237,Varachha,Adajan,2.66,2,1,Rainy,5,21.85,7.3,1,0
SRT-B-1238,Rander,Adajan,4.58,7,0,Cloudy,7,32.38,8.49,0,0
SRT-B-1239,Varachha,Piplod,9.44,5,1,Cloudy,8,34.45,16.44,1,0
SRT-B-1240,Rander,Adajan,40.43,4,0,Rainy,6,44.13,54.97,0,1
SRT-B-1241,Varachha,Udhna,23.33,6,1,Foggy,5,32.16,43.52,1,0
SRT-B-1242,Adajan,Rander,3.79,5,1,Foggy,7,19.0,11.97,1,0
SRT-B-1243,Pandesara,Vesu,6.03,4,0,Sunny,5,32.4,11.17,0,0
SRT-B-1244,Adajan,Katargam,23.25,8,1,Sunny,2,10.65,130.97,1,0
SRT-B-1245,Katargam,Adajan,9.24,6,1,Foggy,1,29.91,18.54,1,0
SRT-B-1246,Chikuwadi,Rander,41.61,5,1,Sunny,1,23.71,105.31,1,0
SRT-B-1247,Katargam,Udhna,39.6,2,0,Rainy,3,35.4,67.12,0,0
SRT-B-1248,Godadara,Rander,45.76,2,0,Rainy,1,57.29,47.92,0,1
SRT-B-1249,Rander,Chikuwadi,30.68,2,1,Rainy,4,39.63,46.45,1,0
SRT-B-1250,Pandesara,Piplod,31.83,2,1,Cloudy,3,18.77,101.75,1,0
SRT-B-1251,Vesu,Piplod,11.88,7,0,Cloudy,3,31.53,22.6,0,0
SRT-B-1252,Rander,Vesu,35.15,9,0,Cloudy,9,28.26,74.64,1,0
SRT-B-1253,Katargam,Chikuwadi,11.49,2,0,Rainy,3,57.3,12.03,0,1
SRT-B-1254,Katargam,Piplod,21.93,3,1,Rainy,2,14.58,90.24,1,0
SRT-B-1255,Piplod,Adajan,17.85,2,0,Rainy,1,28.51,37.56,0,0
SRT-B-1256,Vesu,Chikuwadi,47.31,6,0,Sunny,1,24.86,114.17,0,0
SRT-B-1257,Piplod,Godadara,43.65,8,1,Cloudy,3,15.9,164.75,1,0
SRT-B-1258,Piplod,Udhna,23.33,2,1,Cloudy,4,22.93,61.05,1,0
SRT-B-1259,Chikuwadi,Vesu,12.18,6,0,Foggy,8,39.27,18.61,0,0
SRT-B-1260,Adajan,Udhna,37.23,4,1,Cloudy,1,32.55,68.62,1,0
SRT-B-1261,Vesu,Rander,31.87,3,1,Cloudy,2,23.86,80.14,1,0
SRT-B-1262,Adajan,Katargam,13.14,7,0,Foggy,2,36.1,21.84,0,0
SRT-B-1263,Rander,Chikuwadi,6.56,8,0,Rainy,5,12.07,32.61,1,0
SRT-B-1264,Pandesara,Katargam,22.24,4,0,Cloudy,8,49.41,27.01,0,1
SRT-B-1265,Pandesara,Godadara,33.87,7,1,Cloudy,4,15.59,130.36,1,0
SRT-B-1266,Katargam,Chikuwadi,31.02,1,1,Rainy,3,23.43,79.42,1,0
SRT-B-1267,Piplod,Godadara,13.52,9,1,Foggy,7,17.9,45.33,1,0
SRT-B-1268,Adajan,Varachha,43.54,9,0,Sunny,1,27.79,94.01,1,0
SRT-B-1269,Rander,Piplod,8.93,5,0,Foggy,5,39.73,13.49,0,0
SRT-B-1270,Adajan,Katargam,21.65,2,0,Sunny,4,41.13,31.58,0,1
SRT-B-1271,Vesu,Varachha,21.64,3,0,Rainy,3,23.31,55.69,0,0
SRT-B-1272,Rander,Piplod,8.38,5,1,Cloudy,5,35.6,14.12,1,0
SRT-B-1273,Pandesara,Vesu,40.58,1,0,Sunny,5,43.04,56.57,0,1
SRT-B-1274,Varachha,Rander,18.8,4,1,Cloudy,2,18.65,60.49,1,0
SRT-B-1275,Adajan,Udhna,41.03,6,1,Foggy,2,14.92,165.04,1,0
SRT-B-1276,Rander,Vesu,20.02,3,1,Foggy,6,27.62,43.49,1,0
SRT-B-1277,Adajan,Rander,43.59,8,1,Rainy,5,22.19,117.86,1,0
SRT-B-1278,Chikuwadi,Chikuwadi,3.83,9,0,Foggy,4,35.38,6.5,1,0
SRT-B-1279,Udhna,Vesu,12.71,1,1,Rainy,9,18.39,41.47,1,0
SRT-B-1280,Rander,Godadara,48.2,9,1,Rainy,1,13.22,218.81,1,0
SRT-B-1281,Pandesara,Varachha,48.72,9,1,Sunny,8,24.29,120.33,1,0
SRT-B-1282,Piplod,Rander,11.18,4,0,Rainy,2,53.93,12.44,0,1
SRT-B-1283,Varachha,Adajan,11.75,8,1,Foggy,7,17.76,39.7,1,0
SRT-B-1284,Piplod,Katargam,12.92,8,1,Foggy,9,9.93,78.07,1,0
SRT-B-1285,Vesu,Varachha,31.28,9,1,Rainy,1,20.78,90.3,1,0
SRT-B-1286,Pandesara,Vesu,27.98,9,0,Foggy,3,33.89,49.53,1,0
SRT-B-1287,Vesu,Katargam,27.01,4,0,Sunny,7,55.51,29.2,0,1
SRT-B-1288,Piplod,Pandesara,11.2,9,0,Rainy,6,28.21,23.82,1,0
SRT-B-1289,Piplod,Adajan,39.34,6,1,Rainy,8,37.16,63.52,1,0
SRT-B-1290,Godadara,Piplod,29.66,6,1,Rainy,5,29.36,60.62,1,0
SRT-B-1291,Adajan,Udhna,39.75,7,1,Rainy,5,30.92,77.14,1,0
SRT-B-1292,Vesu,Godadara,34.18,3,0,Sunny,8,21.42,95.76,0,0
SRT-B-1293,Rander,Katargam,31.6,4,1,Cloudy,6,26.07,72.74,1,0
SRT-B-1294,Pandesara,Varachha,29.95,6,0,Cloudy,9,38.35,46.86,0,0
SRT-B-1295,Vesu,Varachha,31.59,3,0,Cloudy,8,47.76,39.69,0,1
SRT-B-1296,Rander,Vesu,9.55,6,0,Foggy,9,25.55,22.43,0,0
SRT-B-1297,Godadara,Vesu,35.6,8,1,Sunny,8,13.26,161.08,1,0
SRT-B-1298,Godadara,Katargam,43.76,1,1,Foggy,7,19.13,137.26,1,0
SRT-B-1299,Godadara,Piplod,16.5,5,1,Rainy,7,28.48,34.76,1,0
SRT-B-1300,Godadara,Katargam,40.8,5,1,Foggy,7,30.65,79.88,1,0
SRT-B-1301,Adajan,Chikuwadi,21.26,8,1,Sunny,2,19.71,64.72,1,0
SRT-B-1302,Adajan,Rander,47.77,8,1,Cloudy,8,19.24,148.99,1,0
SRT-B-1303,Adajan,Varachha,4.89,5,0,Cloudy,6,25.15,11.66,0,0
SRT-B-1304,Chikuwadi,Adajan,33.12,8,1,Rainy,9,12.15,163.5,1,0
SRT-B-1305,Piplod,Chikuwadi,49.61,3,0,Cloudy,8,35.46,83.94,0,0
SRT-B-1306,Godadara,Katargam,34.33,6,1,Sunny,7,41.91,49.14,1,1
SRT-B-1307,Piplod,Piplod,29.64,8,1,Foggy,6,24.67,72.1,1,0
SRT-B-1308,Piplod,Vesu,27.38,4,1,Foggy,2,35.4,46.4,1,0
SRT-B-1309,Rander,Vesu,11.53,6,1,Cloudy,9,14.96,46.24,1,0
SRT-B-1310,Adajan,Pandesara,46.09,6,1,Rainy,8,27.58,100.28,1,0
SRT-B-1311,Pandesara,Vesu,13.75,2,0,Foggy,9,50.07,16.48,0,1
SRT-B-1312,Godadara,Adajan,44.56,4,0,Sunny,4,28.78,92.9,0,0
SRT-B-1313,Vesu,Udhna,30.21,8,0,Rainy,5,15.41,117.65,1,0
SRT-B-1314,Piplod,Vesu,22.55,2,1,Cloudy,7,33.45,40.44,1,0
SRT-B-1315,Pandesara,Godadara,17.46,7,0,Foggy,8,37.28,28.1,0,0
SRT-B-1316,Vesu,Adajan,2.25,9,0,Sunny,3,34.61,3.9,1,0
SRT-B-1317,Katargam,Pandesara,25.66,6,1,Foggy,9,38.41,40.09,1,0
SRT-B-1318,Rander,Rander,13.72,9,1,Foggy,9,20.83,39.53,1,0
SRT-B-1319,Piplod,Rander,17.14,5,0,Rainy,9,43.69,23.54,0,1
SRT-B-1320,Rander,Rander,9.1,6,1,Rainy,4,25.3,21.58,1,0
SRT-B-1321,Chikuwadi,Chikuwadi,11.09,2,0,Foggy,9,24.2,27.49,0,0
SRT-B-1322,Vesu,Pandesara,26.67,6,0,Cloudy,4,31.47,50.85,0,0
SRT-B-1323,Vesu,Katargam,5.04,2,0,Foggy,5,36.99,8.17,0,0
SRT-B-1324,Piplod,Vesu,17.36,3,1,Rainy,9,19.09,54.57,1,0
SRT-B-1325,Udhna,Varachha,5.66,2,0,Sunny,5,59.32,5.72,0,1
SRT-B-1326,Vesu,Chikuwadi,8.44,8,0,Cloudy,1,19.55,25.9,1,0
SRT-B-1327,Adajan,Pandesara,28.71,6,1,Sunny,2,21.69,79.41,1,0
SRT-B-1328,Piplod,Chikuwadi,48.34,1,0,Foggy,1,23.55,123.17,0,0
SRT-B-1329,Udhna,Varachha,12.67,6,0,Rainy,2,57.27,13.27,0,1
SRT-B-1330,Vesu,Vesu,47.36,5,1,Cloudy,9,15.18,187.21,1,0
SRT-B-1331,Piplod,Varachha,2.95,7,0,Foggy,3,36.48,4.85,0,0
SRT-B-1332,Varachha,Udhna,38.37,8,0,Rainy,1,22.28,103.31,1,0
SRT-B-1333,Varachha,Vesu,15.74,8,1,Foggy,3,16.87,55.98,1,0
SRT-B-1334,Godadara,Vesu,43.67,3,1,Foggy,8,34.43,76.1,1,0
SRT-B-1335,Rander,Piplod,4.19,9,0,Rainy,8,34.77,7.23,1,0
SRT-B-1336,Chikuwadi,Godadara,22.93,1,1,Cloudy,4,32.68,42.09,1,0
SRT-B-1337,Rander,Godadara,36.23,4,0,Rainy,8,35.35,61.49,0,0
SRT-B-1338,Pandesara,Piplod,49.98,9,1,Cloudy,8,22.65,132.41,1,0
SRT-B-1339,Udhna,Vesu,36.29,2,0,Cloudy,5,23.39,93.1,0,0
SRT-B-1340,Varachha,Vesu,12.09,1,0,Cloudy,9,46.24,15.69,0,1
SRT-B-1341,Katargam,Rander,21.7,9,0,Sunny,5,22.78,57.16,1,0
SRT-B-1342,Varachha,Piplod,10.52,4,1,Foggy,1,26.56,23.76,1,0
SRT-B-1343,Godadara,Piplod,33.63,6,0,Rainy,5,37.73,53.49,0,0
SRT-B-1344,Katargam,Udhna,45.8,9,0,Cloudy,6,25.64,107.16,1,0
